id,category,title,text,source,created_at,contact_email,contact_phone,has_link,link,amount,label,is_fake
10467,job,Product Manager - Internship,Your profile matches our requirements for the Product Manager. The selection committee will reach out with next steps. Note: tuition waiver,synthetic,2025-10-09 06:52:26,nextgen.research@horizon.edu,954-697-7010,0,,,real,0
9947,scholarship,Need-based Fellowship Application Result,We are delighted to inform you that you have been selected for the Need-based Fellowship. Further instructions will follow from the grants office. Note: attached position description health benefits !!!,synthetic,2025-09-30 12:35:26,acme.labs@novascholarships.org,699-673-8283,0,,5000,real,0
5575,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to apex.solutions@acme.com for immediate transfer. Note: click here to claim,synthetic,2025-04-30 16:27:26,apex.solutions@globaltech.org,675-546-6849,0,,5000,fake,1
2173,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Limited time scholarship award for Graduate Research Scholarship. Click http://bit.ly/6gaf0t9l0g7t to claim — pay a small processing fee. Note: prize awarded,synthetic,2025-04-28 15:51:25,acme.labs@novascholarships.org,819-790-3102,0,,100,fake,1
2401,job,Software Engineer - Full-time,We are pleased to invite you to the interview for the Software Engineer role at Greenfield Institute. Please reply to schedule. Note: official email from domain tuition waiver  For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-07-04 21:50:25,greenfield.institute@novascholarships.org,891-333-4558,1,http://bit.ly/hrbp9fezikur,,real,0
10438,job,Lab Technician - Full-time,Greenfield Institute has completed the review of your application and would like to offer you the position of Lab Technician. An official offer letter will follow. Note: official email from domain  For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-01-23 10:06:26,greenfield.institute@gmail.com,970-170-3156,0,,,real,0
97,scholarship,Need-based Fellowship Application Result,The scholarship committee at BrightPath reviewed your application and recommends awarding the Need-based Fellowship. Please submit required documents.   For official communication use hr@brightpath.edu.,synthetic,2025-03-26 15:39:25,brightpath@acme.com,816-452-2044,0,,2000,real,0
1056,scholarship,Exclusive Need-based Fellowship Award - Claim Now,YOU WON A SCHOLARSHIP OF $2000! PROVIDE YOUR BANK ACCOUNT TO RECEIVE SCHOLARSHIP FUNDS IMMEDIATELY. NOTE: PRIZE AWARDED,synthetic,2025-10-15 17:23:25,greenfield.institute@novascholarships.org,792-102-6952,0,,1000,fake,1
10782,job,Backend Developer - Internship,We are pleased to invite you to the interview for the Backend Developer role at GlobalTech. Please reply to schedule. Note: attached position description competitive salary,synthetic,2025-05-09 05:03:26,globaltech@novascholarships.org,786-746-7138,0,,,real,0
10985,scholarship,STEM Excellence Award Application Result,The scholarship committee at Acme Labs reviewed your application and recommends awarding the STEM Excellence Award. Please submit required documents. Note: mentorship and training !!!,synthetic,2024-12-03 17:41:26,acme.labs@gmail.com,855-893-1854,1,http://bit.ly/kmlcf3km28bf,2500,real,0
1002,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by Horizon University. Please find attached the offer details and stipend information. Note: application review competitive salary  For official communication use hr@horizonuniversity.edu.,synthetic,2025-11-05 09:03:25,horizon.university@university.edu,630-216-4706,0,,2000,real,0
5057,scholarship,Exclusive International Study Grant Award - Claim Now,You won a scholarship of $2000! Provide your bank account to receive scholarship funds immediately. Note: no interview,synthetic,2025-08-29 05:26:25,greenfield.institute@gmail.com,727-177-5100,0,,100,fake,1
9809,scholarship,Merit-based Scholarship Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the Merit-based Scholarship. Please submit required documents. Note: stipend details competitive salary,synthetic,2025-05-24 20:55:26,horizon.university@acme.com,731-275-3316,1,http://bit.ly/loprbfdwc6t2,100,real,0
1036,job,Lab Technician - Part-time,Apex Solutions has completed the review of your application and would like to offer you the position of Lab Technician. An official offer letter will follow. Note: official email from domain mentorship and training,synthetic,2025-11-03 04:32:25,apex.solutions@novascholarships.org,789-383-7554,0,,,real,0
10198,scholarship,International Study Grant Application Result,The scholarship committee at BlueOak reviewed your application and recommends awarding the International Study Grant. Please submit required documents. Note: reference check  For official communication use hr@blueoak.edu. !!!,synthetic,2025-06-16 16:58:26,blueoak@university.edu,817-284-6606,0,,500,real,0
173,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,You won a scholarship of $1000! Provide your bank account to receive scholarship funds immediately. Note: prize awarded,synthetic,2025-02-27 18:13:25,apex.solutions@gmail.com,868-885-4669,0,,5000,fake,1
1025,scholarship,Women in Tech Scholarship Application Result,The scholarship committee at Acme Labs reviewed your application and recommends awarding the Women in Tech Scholarship. Please submit required documents.   For official communication use hr@acmelabs.edu.,synthetic,2024-11-29 14:23:25,acme.labs@novascholarships.org,670-242-2932,0,,2000,real,0
4214,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by Apex Solutions. Please find attached the offer details and stipend information. Note: attached position description competitive salary,synthetic,2025-09-14 06:00:25,apex.solutions@acme.com,906-388-1206,0,,100,real,0
10162,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/9bwzlo23czud to accept and send personal details. Note: provide account number,synthetic,2024-12-15 22:49:26,nextgen.research@globaltech.org,665-151-9824,0,,,fake,1
2036,job,Immediate Hiring: Lab Technician (No Interview),"Congratulations! You have been selected for a high-paying Lab Technician role. To claim, pay the processing fee now. Note: click here to claim !!!",synthetic,2025-02-17 11:06:25,stellar.corp@novascholarships.org,704-316-7653,0,,,fake,1
2449,scholarship,International Study Grant Application Result,THE SCHOLARSHIP COMMITTEE AT GLOBALTECH REVIEWED YOUR APPLICATION AND RECOMMENDS AWARDING THE INTERNATIONAL STUDY GRANT. PLEASE SUBMIT REQUIRED DOCUMENTS. NOTE: INTERVIEW SCHEDULED,synthetic,2025-02-15 22:09:25,globaltech@gmail.com,628-777-3357,0,,1500,real,0
3987,scholarship,Exclusive International Study Grant Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to brightpath@novascholarships.org for immediate transfer. Note: provide account number,synthetic,2025-01-15 02:59:25,brightpath@horizon.edu,882-588-3476,0,,5000,fake,1
9987,job,Backend Developer - Internship,Your profile matches our requirements for the Backend Developer. The selection committee will reach out with next steps. Note: please confirm availability  For official communication use hr@acmelabs.edu.,synthetic,2025-09-11 18:44:26,acme.labs@globaltech.org,738-144-4725,0,,,real,0
3705,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by Acme Labs. Please find attached the offer details and stipend information. Note: official email from domain  For official communication use hr@acmelabs.edu.,synthetic,2025-10-31 08:03:25,acme.labs@globaltech.org,993-265-6384,1,http://bit.ly/io5dhusj9udj,500,real,0
4169,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office. Note: official email from domain tuition waiver  For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-02-22 06:43:25,greenfield.institute@novascholarships.org,870-227-3343,0,,750,real,0
5178,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to acme.labs@university.edu for immediate transfer. Note: urgent response required,synthetic,2025-09-28 21:19:25,acme.labs@university.edu,838-812-7151,0,,250,fake,1
4159,job,Product Manager - Part-time,Your profile matches our requirements for the Product Manager. The selection committee will reach out with next steps. Note: official email from domain,synthetic,2025-06-05 23:38:25,greenfield.institute@horizon.edu,616-595-4446,0,,,real,0
913,job,Product Manager - Part-time,NextGen Research has completed the review of your application and would like to offer you the position of Product Manager. An official offer letter will follow. Note: reference check,synthetic,2025-06-08 18:09:25,nextgen.research@gmail.com,714-457-4061,0,,,real,0
1742,job,Immediate Hiring: Research Assistant (No Interview),Urgent: You have been approved for the Research Assistant. Provide bank details and pay $30 to unlock your account. Note: limited seats - pay !!!,synthetic,2025-04-12 12:57:25,greenfield.institute@gmail.com,717-519-1562,0,,,fake,1
9896,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/ta27f2wcc5qa to accept and send personal details. Note: no interview,synthetic,2025-07-22 19:22:26,brightpath@university.edu,791-749-7668,0,,,fake,1
926,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to nextgen.research@globaltech.org for immediate transfer.,synthetic,2024-12-28 23:11:25,nextgen.research@gmail.com,673-748-8590,0,,750,fake,1
1934,job,UX Designer - Internship,We are pleased to invite you to the interview for the UX Designer role at Nova Scholarships. Please reply to schedule. Note: tuition waiver,synthetic,2025-04-13 03:54:25,nova.scholarships@globaltech.org,959-983-5489,0,,,real,0
363,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by Nova Scholarships. Please find attached the offer details and stipend information. Note: monthly stipend of $500,synthetic,2025-10-13 23:56:25,nova.scholarships@horizon.edu,884-813-9011,0,,2500,real,0
3406,job,UX Designer - Part-time,Your profile matches our requirements for the UX Designer. The selection committee will reach out with next steps. Note: stipend details  For official communication use hr@globaltech.edu.,synthetic,2025-11-11 12:54:25,globaltech@novascholarships.org,612-520-3205,1,http://bit.ly/y20rm73cfc4v,,real,0
563,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,You won a scholarship of $100! Provide your bank account to receive scholarship funds immediately. Note: processing fee,synthetic,2025-05-07 00:58:25,nova.scholarships@novascholarships.org,747-845-8547,0,,3000,fake,1
3062,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/djdent2er1cu to accept and send personal details. Note: urgent response required,synthetic,2025-06-04 09:31:25,horizon.university@novascholarships.org,970-345-6559,0,,,fake,1
